b'',b'Botswana',SXN,FBSN,
b'Shakawe',b'Botswana',SWX,FBSW,
b'Sibiti',b'Congo (Brazzaville)',SIB,FCBS,
b'Souanke',b'Congo (Brazzaville)',SOE,FCOS,
b'Malabo',b'Equatorial Guinea',SSG,FGSL,
b'Senanga',b'Zambia',SXG,FLSN,
b'Sesheke',b'Zambia',SJQ,FLSS,
b'Solwesi',b'Zambia',SLI,FLSW,
b'',b'Madagascar',SMS,FMMS,
b'',b'Madagascar',SVB,FMNS,
b'Kuito',b'Angola',SVP,FNKU,
b'Menongue',b'Angola',SPP,FNME,
b'Soyo',b'Angola',SZA,FNSO,
b'Lubango',b'Angola',SDD,FNUB,
b'Mahe Island',b'Seychelles',SEZ,FSIA,
b'Sarh',b'Chad',SRH,FTTA,
b'Sehonghong',b'Lesotho',SHK,FXSH,
b'Sekakes',b'Lesotho',SKQ,FXSK,
b'Semonkong',b'Lesotho',SOK,FXSM,
b'Seshutes',b'Lesotho',SHZ,FXSS,
b'Swakopmund',b'Namibia',SWP,FYSM,
"b'Sta Cruz de la Palma, La Palma Island'",b'Spain',SPC,GCLA,
b'Greenville',b'Liberia',SNI,GLGE,
b'Sasstown',b'Liberia',SAZ,GLST,
b'Smara',b'Western Sahara',SMW,GMMA,
b'Sidi Ifni',b'Morocco',SII,GMMF,
b'Safi',b'Morocco',SFI,GMMS,
b'Simenti',b'Senegal',SMY,GOTS,
b'S\xc3\xa9libaby',b'Mauritania',SEY,GQNS,
b'Koundara',b'Guinea',SBI,GUSB,
b'Espargos',b'Cape Verde',SID,GVAC,
b'S\xc3\xa3o Filipe',b'Cape Verde',SFL,GVSF,
b'Pregui\xc3\xa7a',b'Cape Verde',SNE,GVSN,
b'Soddu',b'Ethiopia',SXU,HASD,
b'Siwa',b'Egypt',SEW,,HE24
b'',b'Egypt',SKV,HESC,
b'Sharm el-Sheikh',b'Egypt',SSH,HESH,
b'Sirt',b'Libya',SRX,HLGD,
b'Sabha',b'Libya',SEB,HLLS,
b'Seronera',b'Tanzania',SEU,HTSN,
b'Songea',b'Tanzania',SGX,HTSO,
b'Sumbawanga',b'Tanzania',SUT,HTSU,
b'Shinyanga',b'Tanzania',SHY,HTSY,
b'Soroti',b'Uganda',SRT,HUSO,
b'Sangir-Simbawa Island',b'Indonesia',SAE,,
b'Sunriver',b'United States',SUO,,KS21
b'Santa Fe',b'United States',SAF,KSAF,
b'San Diego',b'United States',SAN,KSAN,
b'San Antonio',b'United States',SAT,KSAT,
b'Savannah',b'United States',SAV,KSAV,
b'Santa Barbara',b'United States',SBA,KSBA,
b'South Bend',b'United States',SBN,KSBN,
b'San Luis Obispo',b'United States',SBP,KSBP,
b'Salisbury',b'United States',SBY,KSBY,
b'Louisville',b'United States',SDF,KSDF,
b'Sidney',b'United States',SDY,KSDY,
b'Seattle',b'United States',SEA,KSEA,
b'Orlando',b'United States',SFB,KSFB,
b'San Francisco',b'United States',SFO,KSFO,
b'Springfield',b'United States',SGF,KSGF,
b'St George',b'United States',SGU,KSGU,
b'Staunton/Waynesboro/Harrisonburg',b'United States',SHD,KSHD,
b'Sheridan',b'United States',SHR,KSHR,
b'Shreveport',b'United States',SHV,KSHV,
b'San Jose',b'United States',SJC,KSJC,
b'San Angelo',b'United States',SJT,KSJT,
b'Salt Lake City',b'United States',SLC,KSLC,
b'Saranac Lake',b'United States',SLK,KSLK,
b'Salina',b'United States',SLN,KSLN,
b'Sacramento',b'United States',SMF,KSMF,
b'Santa Maria',b'United States',SMX,KSMX,
b'Santa Ana',b'United States',SNA,KSNA,
b'Show Low',b'United States',SOW,KSOW,
b'Springfield',b'United States',SPI,KSPI,
b'Wichita Falls',b'United States',SPS,KSPS,
b'Sarasota/Bradenton',b'United States',SRQ,KSRQ,
b'St Cloud',b'United States',STC,KSTC,
b'St Louis',b'United States',STL,KSTL,
b'St Paul',b'United States',STP,KSTP,
b'Hailey',b'United States',SUN,KSUN,
b'Sioux City',b'United States',SUX,KSUX,
b'Newburgh',b'United States',SWF,KSWF,
b'Syracuse',b'United States',SYR,KSYR,
b'State College',b'United States',SCE,KUNV,
b'Sofia',b'Bulgaria',SOF,LBSF,
b'Silistra',b'Bulgaria',SLS,LBSS,
b'Stara Zagora',b'Bulgaria',SZR,LBSZ,
b'Split',b'Croatia',SPU,LDSP,
b'Salamanca',b'Spain',SLM,LESA,
b'Santiago de Compostela',b'Spain',SCQ,LEST,
b'Santander',b'Spain',SDR,LEXJ,
b'Sevilla',b'Spain',SVQ,LEZL,
b'Solenzara',b'France',SOZ,LFKS,
b'Saint-Yan',b'France',SYT,LFLN,
b'Mende',b'France',SCP,LFNC,
b'Saint-Brieuc/Armor',b'France',SBK,LFRT,
b'Saint-Nazaire/Montoir',b'France',SNR,LFRZ,
b'Strasbourg',b'France',SXB,LFST,
b'Samos Island',b'Greece',SMI,LGSM,
b'Sparti',b'Greece',SPJ,LGSP,
b'Skiros Island',b'Greece',SKU,LGSY,
b'Thessaloniki',b'Greece',SKG,LGTS,
b'S\xc3\xa1rmell\xc3\xa9k',b'Hungary',SOB,LHSM,
b'Lamezia Terme',b'Italy',SUF,LICA,
b'Siena',b'Italy',SAY,LIQS,
b'Tel Aviv',b'Israel',SDV,LLSD,
b'Salzburg',b'Austria',SZG,LOWS,
b'Vila do Porto',b'Portugal',SMA,LPAZ,
b'',b'Portugal',SIE,LPSI,
b'Velas',b'Portugal',SJZ,LPSJ,
b'Sarajevo',b'Bosnia and Herzegovina',SJJ,LQSA,
b'Sibiu',b'Romania',SBZ,LRSB,
b'Satu Mare',b'Romania',SUJ,LRSM,
b'Suceava',b'Romania',SCV,LRSV,
b'Sion',b'Switzerland',SIR,LSGS,
b'',b'Switzerland',SMV,LSZS,
b'Samsun',b'Turkey',SSX,LTAQ,
b'\xc5\x9eanl\xc4\xb1urfa',b'Turkey',SFQ,LTCH,
b'Siirt',b'Turkey',SXZ,LTCL,
b'Samsun',b'Turkey',SZF,LTFH,
b'Istanbul',b'Turkey',SAW,LTFJ,
b'Skopje',b'Macedonia',SKP,LWSK,
b'Slia\xc4\x8d',b'Slovakia',SLD,LZSL,
b'Salt Cay',b'Turks and Caicos Islands',SLX,MBSY,
b'Sabana de Mar',b'Dominican Republic',SNX,MDSB,
b'Santo Domingo',b'Dominican Republic',SDQ,MDSD,
b'San Juan',b'Dominican Republic',SJM,MDSJ,
b'Santiago',b'Dominican Republic',STI,MDST,
b'La Mesa',b'Honduras',SAP,MHLM,
b'Santa Rosa de Cop\xc3\xa1n',b'Honduras',SDH,MHRS,
b'Sulaco',b'Honduras',SCD,MHUL,
b'Saltillo',b'Mexico',SLW,MMIO,
b'',b'Mexico',SZT,MMSC,
b'San Jos\xc3\xa9 del Cabo',b'Mexico',SJD,MMSD,
b'',b'Mexico',SFH,MMSF,
b'San Luis Potos\xc3\xad',b'Mexico',SLP,MMSP,
b'Siuna',b'Nicaragua',SIU,MNSI,
b'Santiago',b'Panama',SYP,MPSA,
b'San Jose',b'Costa Rica',SJO,MROC,
b'San Jose',b'Costa Rica',SYQ,MRPV,
b'Santa Clara',b'El Salvador',SAL,MSLP,
b'Santiago',b'Cuba',SCU,MUCU,
b'Santa Clara',b'Cuba',SNU,MUSC,
b'Pinar Del Rio',b'Cuba',SNJ,MUSJ,
b'Isla de la Juventud',b'Cuba',SZJ,MUSN,
b'Salina Cruz',b'Mexico',SCX,,
b'San Ignacio',b'Mexico',SGM,,
b'Sipitang',b'Malaysia',SPT,,
b'Andros Island',b'Bahamas',SAQ,MYAN,
b'Stella Maris',b'Bahamas',SML,MYLS,
b'Nausori',b'Fiji',SUV,NFNA,
b'Savusavu',b'Fiji',SVU,NFNS,
b'Sola',b'Vanuatu',SLH,NVSC,
b'Pentecost Island',b'Vanuatu',SSR,NVSH,
b'Luganville',b'Vanuatu',SON,NVSS,
b'Malekula Island',b'Vanuatu',SWJ,NVSX,
b'Oban',b'New Zealand',SZS,NZRC,
b'Sheghnan',b'Afghanistan',SGA,OASN,
b'',b'Saudi Arabia',SHW,OESH,
b'',b'Saudi Arabia',SLF,OESL,
b'',b'Iran',SXI,OIBS,
b'',b'Iran',SDG,OICS,
b'',b'Iran',SYJ,OIKY,
b'Sari',b'Iran',SRY,OINZ,
b'Shiraz',b'Iran',SYZ,OISS,
b'Sharjah',b'United Arab Emirates',SHJ,OMSJ,
b'Salalah',b'Oman',SLL,OOSA,
b'Sur',b'Oman',SUH,OOSR,
b'Sibi',b'Pakistan',SBQ,OPSB,
b'Mirpur Khas',b'Pakistan',SKZ,OPSK,
b'Sehwan Sharif',b'Pakistan',SYW,OPSN,
b'Sargodha',b'Pakistan',SGI,OPSR,
b'Saidu Sharif',b'Pakistan',SDT,OPSS,
b'Sialkot',b'Pakistan',SKT,OPST,
b'Sui',b'Pakistan',SUL,OPSU,
b'Sahiwal',b'Pakistan',SWN,OPSW,
b'Sadah',b'Yemen',SYE,OYSH,
b'Socotra Islands',b'Yemen',SCT,OYSQ,
b'Boca de S\xc3\xa1balo',b'Panama',SAX,,
b'Scammon Bay',b'United States',SCM,PACM,
b'Skagway',b'United States',SGY,PAGY,
b'Shageluk',b'United States',SHX,PAHX,
b'Savoonga',b'United States',SVA,PASA,
b'Deadhorse',b'United States',SCC,PASC,
b'Sand Point',b'United States',SDP,PASD,
b'Shishmaref',b'United States',SHH,PASH,
b'Sitka',b'United States',SIT,PASI,
b'St Paul Island',b'United States',SNP,PASN,
b'Sparrevohn',b'United States',SVW,PASV,
b'Soldotna',b'United States',SXQ,PASX,
b'Shemya',b'United States',SYA,PASY,
b'Seward',b'United States',SWD,PAWD,
b'Shaktoolik',b'United States',SKK,PFSH,
b'Suki',b'Papua New Guinea',SKC,AYSU,
b'Saipan Island',b'Northern Mariana Islands',SPN,PGSN,
b'Shikarpur',b'Pakistan',SWV,,
b'Shirahama',b'Japan',SHM,RJBD,
b'Nakashibetsu',b'Japan',SHB,RJCN,
b'Sado',b'Japan',SDS,RJSD,
b'Sendai',b'Japan',SDJ,RJSS,
b'Shonai',b'Japan',SYO,RJSY,
b'',b'South Korea',SHO,RKND,
b'',b'South Korea',SWU,RKSW,
b'Shimojishima',b'Japan',SHI,RORS,
b'',b'Philippines',SGS,RPMN,
b'Surigao City',b'Philippines',SUG,RPMS,
b'San Jose',b'Philippines',SJI,RPUH,
b'',b'Philippines',SFE,RPUS,
b'Santa Fe',b'Argentina',SFN,SAAV,
b'Santiago del Estero',b'Argentina',SDE,SANE,
b'Salton City',b'United States',SAS,KSAS,
b'Salta',b'Argentina',SLA,SASA,
b'Sierra Grande',b'Argentina',SGV,SAVS,
b'Santa Teresita',b'Argentina',SST,SAZL,
b'Rio De Janeiro',b'Brazil',SDU,SBRJ,
b'Rio De Janeiro',b'Brazil',SNZ,SBSC,
b'S\xc3\xa3o Jos\xc3\xa9 Dos Campos',b'Brazil',SJK,SBSJ,
b'S\xc3\xa3o Lu\xc3\xads',b'Brazil',SLZ,SBSL,
b'Santar\xc3\xa9m',b'Brazil',STM,SBSN,
b'S\xc3\xa3o Jos\xc3\xa9 Do Rio Preto',b'Brazil',SJP,SBSR,
b'Guaruj\xc3\xa1',b'Brazil',SSZ,SBST,
b'Salvador',b'Brazil',SSA,SBSV,
b'S\xc3\xa3o Gabriel Da Cachoeira',b'Brazil',SJL,SBUA,
b'Santiago',b'Chile',SCL,SCEL,
b'Cerro Sombrero',b'Chile',SMB,SCSB,
b'San Felipe',b'Chile',SSD,SCSF,
b'Sorocaba',b'Brazil',SOD,SDCO,
b'',b'Papua New Guinea',SDI,,
b'Salinas',b'Ecuador',SNC,SESA,
b'Sucua',b'Ecuador',SUQ,SESC,
b'San Crist\xc3\xb3bal',b'Ecuador',SCY,SEST,
b'Safia',b'Papua New Guinea',SFU,,
b'Sissano',b'Papua New Guinea',SIZ,,
b'San Jos\xc3\xa9 Del Guaviare',b'Colombia',SJE,SKSJ,
b'Santa Marta',b'Colombia',SMR,SKSM,
b'Sogamoso',b'Colombia',SOX,SKSO,
b'San Vicente Del Cagu\xc3\xa1n',b'Colombia',SVI,SKSV,
b'Santa Cruz',b'Bolivia',SRZ,SLET,
b'San Jos\xc3\xa9 de Chiquitos',b'Bolivia',SJS,SLJE,
b'San Joaqu\xc3\xadn',b'Bolivia',SJB,SLJO,
b'San Javier',b'Bolivia',SJV,SLJV,
b'San Ram\xc3\xb3n / Mamor\xc3\xa9',b'Bolivia',SRD,SLRA,
b'Santa Ana del Yacuma',b'Bolivia',SBL,SLSA,
b'San Borja',b'Bolivia',SRJ,SLSB,
b'San Ignacio de Velasco',b'Bolivia',SNG,SLSI,
b'San Ignacio de Moxos',b'Bolivia',SNM,SLSM,
b'Santa Rosa',b'Bolivia',SRB,SLSR,
b'Sucre',b'Bolivia',SRE,SLSU,
b'Sapmanga',b'Papua New Guinea',SMH,,
b'Stoelmanseiland',b'Suriname',SMZ,SMST,
b'S\xc3\xa3o F\xc3\xa9lix Do Xingu',b'Brazil',SXX,SNFX,
b'S\xc3\xa3o Louren\xc3\xa7o',b'Brazil',SSO,SNLO,
b'S\xc3\xa3o Mateus',b'Brazil',SBJ,SNMX,
b'Soure',b'Brazil',SFK,SNSW,
b'San Juan de Marcona',b'Per\xc3\xba',SJA,SPJN,
b'Santa Mar\xc3\xada',b'Per\xc3\xba',SMG,SPMR,
b'Plaza Saposoa',b'Per\xc3\xba',SQU,SPOA,
b'Leon Velarde',b'Per\xc3\xba',SYC,SPOV,
b'San Francisco de Yeso',b'Per\xc3\xba',SQD,SPSF,
b'Samarai Island',b'Papua New Guinea',SQT,,
b'Stony River',b'United States',SRV,,SRV
b'S\xc3\xa3o Miguel Do Oeste',b'Brazil',SQX,SSOE,
b'S\xc3\xa3o Louren\xc3\xa7o Do Sul',b'Brazil',SQY,SSRU,
b'Santa Rosa',b'Brazil',SRA,SSZR,
b'Salto',b'Uruguay',STY,SUSO,
b'',b'Venezuela',SCI,SVPM,
b'',b'Venezuela',SVZ,SVSA,
b'Santa B\xc3\xa1rbara',b'Venezuela',SBB,SVSB,
b'',b'Venezuela',SNV,SVSE,
b'Santo Domingo',b'Venezuela',STD,SVSO,
b'San Felipe',b'Venezuela',SNF,SVSP,
b'Inglaterra',b'Venezuela',SFD,SVSR,
b'',b'Venezuela',SOM,SVST,
b'',b'Venezuela',STB,SVSZ,
b'Siwea',b'Papua New Guinea',SWE,,
b'S\xc3\xa3o F\xc3\xa9lix Do Araguaia',b'Brazil',SXO,SWFX,
b'Satwag',b'Papua New Guinea',SWG,,
b'Silur Mission',b'Papua New Guinea',SWR,,
b'S\xc3\xa3o Miguel Do Araguaia',b'Brazil',SQM,SWUA,
b'Sehulea',b'Papua New Guinea',SXH,,
b'Camp Roberts/San Miguel',b'United States',SYL,KSYL,
b'Stanton',b'United States',SYN,KSYN,
b'Santa Barbara',b'United States',SZN,KSZN,
b'Santa Paula',b'United States',SZP,KSZP,
b'St-Fran\xc3\xa7ois',b'Guadeloupe',SFC,TFFC,
b'Gustavia',b'Saint Barth\xc3\xa9lemy',SBH,TFFJ,
"b'Charlotte Amalie, Harry S. Truman Airport'",b'U.S. Virgin Islands',STT,TIST,
b'Christiansted',b'U.S. Virgin Islands',STX,TISX,
b'San Juan',b'Puerto Rico',SIG,TJIG,
b'San Juan',b'Puerto Rico',SJU,TJSJ,
b'Basseterre',b'Saint Kitts and Nevis',SKB,TKPK,
b'Castries',b'Saint Lucia',SLU,TLPC,
b'Saint Martin',b'Sint Maarten',SXM,TNCM,
b'Saba',b'Caribbean Netherlands',SAB,TNCS,
b'Kingstown',b'Saint Vincent and the Grenadines',SVD,TVSV,
b'Aktau',b'Kazakhstan',SCO,UATE,
b'Sukhumi',b'Georgia',SUI,UGSS,
b'Sievierodonetsk',b'Ukraine',SEV,UKCS,
b'Simferopol',b'Ukraine',SIP,UKFF,
b'Stavropol',b'Russia',STW,URMT,
b'Salekhard',b'Russia',SLY,USDD,
b'Surgut',b'Russia',SGC,USRR,
b'Yekaterinburg',b'Russia',SVX,USSS,
b'Samarkand',b'Uzbekistan',SKD,UTSS,
b'Moscow',b'Russia',SVO,UUEE,
b'Syktyvkar',b'Russia',SCW,UUYY,
b'Saransk',b'Russia',SKX,UWPS,
b'Solapur',b'India',SSE,VASL,
b'',b'India',STV,VASU,
b'Ciudad Guayana',b'Venezuela',SFX,,
b'San Salvador de Paul',b'Venezuela',SVV,,
b'Shillong',b'India',SHL,VEBI,
b'Saidpur',b'Bangladesh',SPD,VGSD,
b'Charlotte Amalie St Thomas',b'U.S. Virgin Islands',SPB,,VI22
b'Christiansted St Croix',b'U.S. Virgin Islands',SSB,,VI32
b'',b'India',SLV,VISM,
b'Srinagar',b'India',SXR,VISR,
b'Silgadi Doti',b'Nepal',SIH,VNDT,
b'Simara',b'Nepal',SIF,VNSI,
b'Surkhet',b'Nepal',SKH,VNSK,
b'',b'India',SXV,VOSM,
b'',b'Thailand',SGZ,VTSH,
b'',b'Thailand',SNO,VTUI,
b'Son-La',b'Vietnam',SQH,VVNS,
b'Ho Chi Minh City',b'Vietnam',SGN,VVTS,
b'Thandwe',b'Burma',SNW,VYTD,
b'Sumbawa Island',b'Indonesia',SWQ,WADS,
b'Senggeh-Papua Island',b'Indonesia',SEH,WAJS,
b'Samarinda',b'Indonesia',SRI,WALS,
b'Sampit-Borneo Island',b'Indonesia',SMQ,WAOS,
b'Saumlaki-Yamdena Island',b'Indonesia',SXK,WAPI,
b'Sanana-Seram Island',b'Indonesia',SQN,WAPN,
b'Sukarata(Solo)-Java Island',b'Indonesia',SOC,WARQ,
b'Surabaya',b'Indonesia',SUB,WARR,
b'Semarang-Java Island',b'Indonesia',SRG,WARS,
b'Sumenep-Madura Island',b'Indonesia',SUP,WART,
b'Sorong-Papua Island',b'Indonesia',SOQ,WASS,
b'Soroako-Celebes Island',b'Indonesia',SQR,WAWS,
b'Sibu',b'Malaysia',SBW,WBGS,
b'Simanggang',b'Malaysia',SGG,WBGY,
b'Semporna',b'Malaysia',SMM,WBKA,
b'Sahabat',b'Malaysia',SXS,WBKH,
b'Sepulot',b'Malaysia',SPE,WBKO,
b'Sandakan',b'Malaysia',SDK,WBKS,
b'Bengkalis-Sumatra Island',b'Indonesia',SEQ,WIBS,
b'Pasirkuning-Singkep Island',b'Indonesia',SIQ,WIDS,
b'Sintang-Borneo Island',b'Indonesia',SQG,WIOS,
b'Sabang-We Island',b'Indonesia',SBG,WITN,
b'Taman Negara',b'Malaysia',SXT,WMAN,
b'Sitiawan',b'Malaysia',SWY,WMBA,
b'Subang',b'Malaysia',SZB,WMSA,
b'Sabu-Sawu Island',b'Indonesia',SAU,WRKS,
b'Sanggata/Sangkimah',b'Indonesia',SGQ,WRLA,
b'Senipah',b'Indonesia',SZH,,
b'Singapore',b'Singapore',SIN,WSSS,
b'Broadford',b'United Kingdom',SKL,XBRO,
b'',b'Australia',SXE,YMES,
b'',b'Australia',SQC,YSCR,
b'',b'Australia',SGO,YSGE,
b'Singleton',b'Australia',SIX,YSGT,
b'Shay Gap',b'Australia',SGP,YSHG,
b'',b'Australia',SHT,YSHT,
b'Saibai Island',b'Australia',SBR,YSII,
b'',b'Australia',SIO,YSMI,
b'',b'Australia',SHU,YSMP,
b'',b'Australia',STH,YSMR,
b'',b'Australia',SNB,YSNB,
b'',b'Australia',SNH,YSPE,
b'',b'Australia',SCG,YSPK,
b'',b'Australia',SHQ,YSPT,
b'',b'Australia',SRN,YSRN,
b'Sydney',b'Australia',SYD,YSSY,
b'',b'Australia',SWH,YSWH,
b'',b'Australia',SWC,YSWL,
b'Sue Islet',b'Australia',SYU,YWBS,
b'Shijiazhuang',b'China',SJW,ZBSJ,
b'Shantou',b'China',SWA,ZGOW,
b'Shashi',b'China',SHS,ZHSS,
b'Sanya',b'China',SYX,ZJSY,
b'Simao',b'China',SYM,ZPSM,
b'Shanghai',b'China',SHA,ZSSS,
b'Suzhou',b'China',SZV,ZSSZ,
b'Shanshan',b'China',SXJ,ZWSS,
b'Shenyang',b'China',SHE,ZYTX,
b'Saginaw Bay',b'United States',SGW,,A23
"b""Sana'a""",b'Yemen',SAH,OYSN,
b'Sheep Mountain',b'United States',SMU,PASP,
b'Military Camp Number 2-D',b'Mexico',SNQ,,
b'Seal Bay',b'United States',SYB,,
b'Grand Case',b'Saint Martin',SFG,TFFG,
b'Strezhevoy',b'Russia',SWT,UNSS,
b'Shenzhen',b'China',SZX,ZGSZ,
"b""Xi'an""",b'China',SIA,ZLSN,
b'Al Thaurah',b'Syria',SOR,,
"b'Brunswick, GA'",b'United States',SSI,,
b'Catalina Island',b'United States',SXC,,
b'',b'United States',SLJ,,
"b'Fairfield, CA'",b'United States',SUU,,
b'Ksar Es Souk',b'Morocco',SEK,,
b'La Sarre',b'Canada',SSQ,,
b'Cavite City',b'Philippines',SGL,,
b'Milan',b'Italy',SWK,,
b'Montague',b'United States',SIY,,
"b'Scottsdale, AZ'",b'United States',SCF,,
b'Ryotsu Sado Is',b'Japan',SDO,,
b'Sabah',b'Papua New Guinea',SBV,,
"b'Sacramento, CA'",b'United States',SAC,,
"b'Stockton, CA'",b'United States',SCK,,
"b'Safford, AZ'",b'United States',SAD,,
b'Sagarai',b'Papua New Guinea',SGJ,,
b'Sagwon',b'United States',SAG,,
b'Salamo',b'Papua New Guinea',SAM,,
b'Salem',b'United States',SLO,,
b'Salem',b'United States',SLE,,
b'Salida',b'United States',SLT,,
b'Salina',b'United States',SBO,,
b'Salinas',b'United States',SNS,,
b'Salisbury',b'United States',SRW,,
b'Salmon',b'United States',SMN,,
b'Samcheok',b'South Korea',SUK,,
b'San Antonio',b'United States',SKF,,
b'San Antonio',b'United States',SSF,,
"b'San Bernardino, CA'",b'United States',SBD,,
"b'San Diego, CA'",b'United States',SDM,,
b'San Esteban',b'Honduras',SET,,
"b'San Fernando, CA'",b'United States',SFR,,
b'San Juan De Uraba',b'Colombia',SJR,,
b'San Juan Del C\xc3\xa9sar',b'Colombia',SJH,,
b'San Luis De Pale',b'Colombia',SQE,,
b'San Marcos',b'Colombia',SRS,,
b'San Pedro',b'United States',SPQ,,
b'San Pedro Jagua',b'Colombia',SJG,,
"b'San Rafael, CA'",b'United States',SRF,,
b'Sandcreek',b'Guyana',SDC,,
b'Sandringham',b'Australia',SRM,,
b'Sandusky',b'United States',SKY,,
b'Sandwip',b'Bangladesh',SDW,,
b'Sanford',b'United States',SFM,,
b'Sangapi',b'Papua New Guinea',SGK,,
b'Santa Catalina',b'Colombia',SCA,,
b'Santa Fe',b'Panama',SFW,,
b'Santa Fe Do Sul',b'Brazil',SFV,,
b'Santa Maria',b'Colombia',SMC,,
b'Santa Monica',b'United States',SMO,,
b'Santa Rosa',b'United States',STS,,
b'Santa Rosalia',b'Colombia',SSL,,
b'Santa Rosalia',b'Mexico',SRL,,
"b'Santa Ynez, CA'",b'United States',SQA,,
b'Santana Ramos',b'Colombia',SRO,,
b'Saratoga',b'United States',SAA,,
b'Sardeh Band',b'Afghanistan',SBF,,
b'Sauren',b'Papua New Guinea',SXW,,
b'Savo',b'Solomon Islands',SVY,,
b'Savuti',b'Botswana',SVT,,
"b'Schenectady, NY'",b'United States',SCH,,
b'Searcy',b'United States',SRC,,
"b'Sebring, FL'",b'United States',SEF,,
"b'Sedona, AZ'",b'United States',SDX,,
b'Segou',b'Mali',SZU,,
b'Selbang',b'Papua New Guinea',SBC,,
b'Seldovia',b'United States',SOV,,
b'Selinsgrove',b'United States',SEG,,
b'Selma',b'United States',SEM,,
b'Selma',b'United States',SES,,
b'Sembach',b'Germany',SEX,,
b'Semera',b'Ethiopia',SZE,,
b'Senhor Do Bonfim',b'Brazil',SEI,,
b'Seno',b'Laos',SND,,
b'Sepik Plains',b'Papua New Guinea',SPV,,
b'Sequim',b'United States',SQV,,
b'Serre Chevalier',b'France',SEC,,
b'Seydisfjordur',b'Iceland',SEJ,,
b'Seymour',b'United States',SER,,
b'Shakiso',b'Ethiopia',SKR,,
b'Shanhaiguan',b'China',SHF,,
b'Shanzhou',b'China',SZO,,
b'Shawnee',b'United States',SNL,,
b'Shelby',b'United States',SBX,,
b'Shelbyville',b'United States',SYI,,
b'Sheldon Point',b'United States',SXP,,
b'Shelton',b'United States',SHN,,
b'Shungnak',b'United States',SHG,,
b'Sialum',b'Papua New Guinea',SXA,,
b'Siasi',b'Philippines',SSV,,
b'Siassi',b'Papua New Guinea',SSS,,
b'Sibisa',b'Indonesia',SIW,,
b'Sidi Barani',b'Egypt',SQK,,
b'Sidney',b'United States',SNY,,
b'Sierra Leone',b'Sierra Leone',SRK,,
b'Siloam Springs',b'United States',SLG,,
"b'Silva Bay, BC'",b'Canada',SYF,,
b'Silver Plains',b'Australia',SSP,,
b'Sim',b'Papua New Guinea',SMJ,,
b'Singaua',b'Papua New Guinea',SGB,,
b'Sirajganj',b'Bangladesh',SAJ,,
b'Sitkinak Island',b'United States',SKJ,,
b'Skeldon',b'Guyana',SKM,,
b'Skikda',b'Algeria',SKI,,
b'Sleetmute',b'United States',SLQ,,
b'Smith Cove',b'United States',SCJ,,
"b'Pawtucket, RI'",b'United States',SFZ,,
b'Snyder',b'United States',SNK,,
b'Soc Trang',b'Vietnam',SOA,,
b'Solano',b'Colombia',SQF,,
b'Solita',b'Colombia',SOH,,
b'Solomon',b'United States',SOL,,
b'Somerset',b'United States',SME,,
b'Sophia Antipolis',b'France',SXD,,
b'Sopu',b'Papua New Guinea',SPH,,
b'South Molle Island',b'Australia',SOI,,
"b'Southern Pines, NC'",b'United States',SOP,,
b'Spanish Wells',b'Bahamas',SWL,,
"b'Sparta, IL'",b'United States',SAR,,
"b'Spartanburg, SC'",b'United States',SPA,,
b'Spearfish',b'United States',SPF,,
b'Spencer',b'United States',SPW,,
b'Spokane',b'United States',SKA,,
"b'Spokane, WA'",b'United States',SFF,,
b'Springdale',b'United States',SPZ,,
b'Springfield',b'United States',SGH,,
b'St George Island',b'United States',STG,,
b'Saint John Island',b'U.S. Virgin Islands',SJF,,
b'St Johns',b'United States',SJN,,
b'St Joseph',b'United States',STJ,,
"b'Chesterfield, MO'",b'United States',SUS,,
b'St Michael',b'United States',SMK,,
"b'St Petersburg, FL'",b'United States',SPG,,
b'Starcke',b'Australia',SQP,,
b'Statesville',b'United States',SVH,,
b'Steamboat Springs',b'United States',SBS,,
b'Stephen Island',b'Australia',STF,,
b'Stephenville',b'United States',SEP,,
b'Sterling',b'United States',STK,,
b'Sterling Rockfalls',b'United States',SQI,,
b'Stevens Point',b'United States',STE,,
b'Stevens Village',b'United States',SVS,,
b'Stillwater',b'United States',SWO,,
b'Stockholm',b'Papua New Guinea',SMP,,
b'Storm Lake',b'United States',SLB,,
b'Stradbroke Island',b'Australia',SRR,,
b'Stroud',b'United States',SUD,,
b'Stuart',b'United States',SUA,,
b'Stuart Island',b'United States',SSW,,
b'Sturgeon Bay',b'United States',SUE,,
"b'Stuttgart, AR'",b'United States',SGT,,
b'Sudureyri',b'Iceland',SUY,,
"b'Houston, TX'",b'United States',SGR,,
b'Sulphur Springs',b'United States',SLR,,
b'Sumter',b'United States',SUM,,
"b'Sumter, SC'",b'United States',SSC,,
b'Sun Moon Lake',b'Taiwan',SMT,,
b'Sundance',b'United States',SUC,,
b'Superior',b'United States',SUW,,
b'Surfers Paradise',b'Australia',SFP,,
b'Suria',b'Papua New Guinea',SUZ,,
b'Susanville',b'United States',SVE,,
b'Svalbard',b'Norway',SYG,,
b'Svay Rieng',b'Cambodia',SVR,,
b'Sweetwater',b'United States',SWW,,
b'Swindon',b'United Kingdom',SWI,,
b'Syangboche',b'Nepal',SYH,,
b'Sydney',b'Australia',SWZ,,
b'Sylvester',b'United States',SYV,,
"b'Knob Noster, MO'",b'United States',SZL,,
